reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Ins.started,text_3.started,key_resp_2.started,Ins.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,thanks.started,text_2.started,text_2.stopped,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
49,60,89,7,1,50,4,90.43781716696685,,,,,,,,,90.42396149999695,90.43781716696685,91.42141804198036,91.42141804198036,91.42897166695911,92.04648516699672,t,0.6224932079785503,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
67,75,119,7,2,51,5,92.06123433395987,,,,,,,,,92.04742145899218,92.06123433395987,93.04621641698759,93.04621641698759,93.05478941695765,93.91269408399239,t,0.859742250002455,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
27,50,21,7,3,52,2,93.92723870900227,,,,,,,,,93.91348883399041,93.92723870900227,94.91411958396202,94.91411958396202,94.9211721669999,95.60747275000904,l,0.6914716670289636,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
11,30,7,7,4,53,0,95.62243458395824,,,,,,,,,95.6084201670019,95.62243458395824,96.6045018339646,96.6045018339646,96.62158837501192,97.590909541992,l,0.9844283749698661,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
40,55,62,7,5,54,3,97.60657337500015,,,,,,,,,97.59185841697035,97.60657337500015,98.58863795897923,98.58863795897923,98.60521187499398,99.06457683397457,t,0.470609667012468,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
78,80,162,7,6,55,6,99.08469937497284,,,,,,,,,99.06583199999295,99.08469937497284,100.06377899996005,100.06377899996005,100.07902858400485,101.24655895895557,t,1.1784365830244496,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
15,35,13,8,0,56,1,101.2613129169913,,,,,,,,,101.24735983397113,101.2613129169913,102.24746770900674,102.24746770900674,102.25458212499507,102.87942570896121,l,0.6256745829596184,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
67,75,119,8,1,57,5,102.89416704198811,,,,,,,,,102.88036762498086,102.89416704198811,103.87104829197051,103.87104829197051,103.88839699997334,104.32363933400484,t,0.444387125025969,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
78,80,162,8,2,58,6,104.33900833397638,,,,,,,,,104.32458229199983,104.33900833397638,105.32204845896922,105.32204845896922,105.32886020897422,105.82354149996536,t,0.4928276250138879,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
40,55,62,8,3,59,3,105.83866720896913,,,,,,,,,105.8243341249763,105.83866720896913,106.82186345895752,106.82186345895752,106.82959862495773,107.9076913750032,t,1.0838133750366978,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
