image,type,duration,corr_ans,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,instructions.started,text.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,original.started,fixation1.started,image1.started,fixation1.stopped,image1.stopped,original.stopped,instructions2.started,text_2.started,keyresp.started,instructions2.stopped,keyresp.keys,keyresp.rt,keyresp.duration,mixed.started,fixation2.started,key_resp.started,image_2.started,fixation2.stopped,image_2.stopped,mixed.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thanks.started,text_3.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart
/Users/mac/Desktop/0_Solo/landscapebwn1.jpg,,0.05,n,,,,,0,8,8,10,459.4973066,,,,,,,,,,,,,,,,,,,,,,459.4591319,459.4973066,459.4973066,466.4540033,466.4950275,466.5002069,467.9880434,y,0,8.484469708,None,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/mmcn2.jpg,,0.2,n,,,,,0,9,9,29,468.0066586,,,,,,,,,,,,,,,,,,,,,,467.9885593,468.0066586,468.0066586,474.9868422,474.9990537,475.184063,476.0688241,n,0,8.059153792,None,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/landscapebw5.jpg,,0.2,y,,,,,0,10,10,75,476.0953427,,,,,,,,,,,,,,,,,,,,,,476.0698111,476.0953427,476.0953427,483.0613173,483.0834802,483.2517088,484.3541647,n,0,8.253114917,None,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/rockcn2.jpg,,1.067,n,,,,,0,11,11,40,484.3801465,,,,,,,,,,,,,,,,,,,,,,484.3551526,484.3801465,484.3801465,491.3542445,491.3793625,492.4176869,492.4649892,n,0,8.066904334,None,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/mmc2.jpg,,0.4,y,,,,,0,12,12,55,492.497947,,,,,,,,,,,,,,,,,,,,,,492.4666999,492.497947,492.497947,499.4616806,499.4960371,499.8518632,506.7320757,n,0,14.22828442,None,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/mmbw6.jpg,,0.4,y,,,,,0,13,13,38,506.7587462,,,,,,,,,,,,,,,,,,,,,,506.7332259,506.7587462,506.7587462,513.7296232,513.7508875,514.1183874,515.365938,n,0,8.596957167,None,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/landscapebw2.jpg,,0.4,y,,,,,0,14,14,19,515.3913806,,,,,,,,,,,,,,,,,,,,,,515.3670226,515.3913806,515.3913806,522.3622451,522.3855035,522.7522202,524.2844123,n,0,8.878368667,None,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/rockcn6.jpg,,0.8,n,,,,,0,15,15,74,524.312961,,,,,,,,,,,,,,,,,,,,,,524.2854685,524.312961,524.312961,531.2797804,531.3021457,532.0687918,532.8874548,n,0,8.56906875,None,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/landscapec2.jpg,,0.2,y,,,,,0,16,16,20,532.9630837,,,,,,,,,,,,,,,,,,,,,,532.8883044,532.9630837,532.9630837,539.879318,539.952607,540.0682378,540.8211892,y,0,7.852634167,None,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/rockbwn4.jpg,,0.2,n,,,,,0,17,17,53,540.8481548,,,,,,,,,,,,,,,,,,,,,,540.8220509,540.8481548,540.8481548,547.8225408,547.8475055,548.0194049,549.283481,y,0,8.425343125,None,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
