image,type,duration,corr_ans,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,instructions.started,text.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,original.started,fixation1.started,image1.started,fixation1.stopped,image1.stopped,original.stopped,instructions2.started,text_2.started,keyresp.started,instructions2.stopped,keyresp.keys,keyresp.rt,keyresp.duration,mixed.started,fixation2.started,key_resp.started,image_2.started,fixation2.stopped,image_2.stopped,mixed.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thanks.started,text_3.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart
/Users/mac/Desktop/0_Solo/mmc1.jpg,colour,1.067,,0,38,38,13,,,,,297.287504,,,,,,,,,297.13532,297.287504,304.1277584,304.2846218,305.2525053,305.1852758,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/flowerbw6.jpg,bnw,0.2,,0,39,39,39,,,,,305.2525053,,,,,,,,,305.1860145,305.2525053,312.1763328,312.2404276,312.4201596,312.3681625,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/rockbw3.jpg,bnw,1.067,,0,40,40,44,,,,,312.4201596,,,,,,,,,312.3686008,312.4201596,319.3586625,319.4180806,320.4392303,320.4190565,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/landscapebw2.jpg,bnw,0.8,,0,41,41,10,,,,,320.4392303,,,,,,,,,320.4194647,320.4392303,327.4275341,327.4348076,328.2415709,328.2191623,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/mmc6.jpg,colour,1.067,,0,42,42,9,,,,,328.2415709,,,,,,,,,328.2196577,328.2415709,335.2090632,335.2354841,336.2906546,336.2695638,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/landscapec5.jpg,colour,0.4,,0,43,43,27,,,,,336.2906546,,,,,,,,,336.2700474,336.2906546,343.2601102,343.285801,343.6638248,343.6432475,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/landscapebw5.jpg,bnw,0.533,,0,44,44,1,,,,,343.6638248,,,,,,,,,343.6437798,343.6638248,350.6354142,350.6575722,351.1697125,351.1533355,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/mmc3.jpg,colour,1.067,,0,45,45,3,,,,,351.1697125,,,,,,,,,351.1540601,351.1697125,358.143701,358.157599,359.2247217,359.2037884,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/landscapec6.jpg,colour,1.067,,0,46,46,18,,,,,359.2247217,,,,,,,,,359.2042809,359.2247217,366.2020934,366.2197587,367.2769039,367.2539559,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/rockbw5.jpg,bnw,0.05,,0,47,47,41,,,,,367.2769039,,,,,,,,,367.2544986,367.2769039,374.2454582,374.2700667,374.300368,374.2872428,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
